DATAFLOW;FREQ;REF_AREA;COMMODITY;TRANSACTION;TIME_PERIOD;OBS_VALUE;UNIT_MULT;UNIT_MEASURE;OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;04;2017;17398.893;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;04;2018;15549.183;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;04;2019;10922.616;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;04;2020;7100.284;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2001;28;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2002;8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2003;22;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2004;-13;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2005;-7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2006;20;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2007;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2008;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2009;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2010;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2011;403;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2012;1557;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2013;2112;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2014;1315.347;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2015;1617;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2016;-2462.1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2017;-5662.55;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2018;520.156;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2019;-63.529;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0100;06;2020;317.43;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2007;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2008;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2009;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2010;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2011;275;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2012;2844;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2013;3586.296;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2014;3785;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2015;4786.6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2016;3474.6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2017;7232.209;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2018;8688.044;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2019;5946.242;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;01;2020;4268.506;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2007;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2008;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2009;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2010;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2011;162;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2012;2957;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2013;3461.575;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2014;3633;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2015;4059.9;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2016;3210;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2017;7719.275;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2018;8337.979;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2019;5897.242;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;04;2020;3873.498;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;06;2011;113;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;06;2012;-113;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;06;2013;124.721;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;06;2014;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;06;2015;720;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;06;2016;264.6;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;06;2017;-488.653;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;06;2018;350.065;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;06;2019;49;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0121;06;2020;375.829;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2007;24;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2008;38;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2009;38;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2010;38;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2011;342;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2012;1686;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2013;2405.455;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2014;2546.586;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2015;1813.7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2016;1987.5;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2017;4514.135;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2018;7407.41;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2019;4931.706;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;01;2020;3180.649;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2007;15;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2008;28;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2009;28;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2010;28;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2011;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2012;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2013;402.946;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2014;1045.727;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2015;748.7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2016;4693.2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2017;9679.618;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2018;7211.204;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2019;5025.374;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;04;2020;3226.786;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2007;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2008;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2009;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2010;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2011;290;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2012;1670;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2013;1987.279;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2014;1315.347;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2015;897;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2016;-2726.7;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2017;-5173.897;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2018;170.091;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2019;-112.529;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;508;0129;06;2020;-58.399;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;1991;15;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;1992;12;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;1993;90;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;1994;100;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;1995;16;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;1996;14;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;1997;11;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;1998;17;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;1999;6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2000;3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2001;4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2002;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2003;8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2004;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2005;20;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2006;64;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2007;30;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2008;106;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2009;50;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2011;34;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2012;134;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2013;52;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2014;33;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2015;4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2016;34;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2017;42;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2018;22;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2019;33.762;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;03;2020;35.537;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;06;1998;6;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;06;2001;4;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;06;2002;-3;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;06;2004;-7;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;06;2010;-13;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;06;2018;9;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0100;06;2019;5.84;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;1991;15;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;1992;12;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;1993;90;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;1994;100;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;1995;16;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;1996;14;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;1997;11;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;1998;17;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;1999;6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2000;3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2001;4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2002;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2003;8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2004;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2005;20;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2006;64;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2007;30;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2008;106;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2009;50;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2010;136;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2011;34;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2012;134;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2013;52;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2014;33;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2015;4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2016;34;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2017;42;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2018;22;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2019;33.762;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;03;2020;35.537;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;06;1998;6;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;06;2001;4;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;06;2002;-3;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;06;2004;-7;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;06;2010;-13;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;06;2018;9;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;516;0129;06;2019;5.84;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;1990;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;1991;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;1992;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;1993;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;1994;6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;1995;6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;1996;6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;1997;8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;1998;11;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;1999;18;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2000;17;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2001;10;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2002;12;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2003;11;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2004;9;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2005;12;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2006;20;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2007;14;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2008;14.02;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2009;14.82;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2010;11.8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2011;13.16;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2012;9.41;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2013;14.08;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2014;14.08;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2015;22;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2016;22;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2017;23.8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2018;25.4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2019;27.2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;01;2020;26.945;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;1990;67;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;1991;111;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;1992;104;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;1993;115;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;1994;123;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;1995;274;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;1996;274;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;1997;297;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;1998;104;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;1999;401;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2000;413;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2001;482;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2002;216;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2003;280;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2004;248;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2005;401;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2006;239;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2007;314;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2008;314.12;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2009;293.76;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2010;473.15;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2011;476.25;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2012;355.77;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2013;443.32;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2014;793.6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2015;946;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2016;1128;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2017;1293.9;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2018;1881.6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2019;1479.3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0100;03;2020;2001.806;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;01;2013;14.08;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;01;2014;14.08;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;01;2015;22;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;01;2016;22;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;01;2017;23.809;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;01;2018;25.405;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;01;2019;27.181;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;01;2020;26.945;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;03;2013;443.32;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;03;2014;793.6;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;03;2015;946;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;03;2016;1128;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;03;2017;1293.854;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;03;2018;1881.634;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;03;2019;1479.263;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;524;0129;03;2020;2001.806;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;1990;12828;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;1991;12170;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;1992;12241;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;1993;12030;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;1994;13033;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;1995;14290;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;1996;13914;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;1997;14439;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;1998;14695;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;1999;11879;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2000;12591;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2001;13583;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2002;13445;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2003;13494;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2004;13617;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2005;12978;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2006;12512;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2007;13561;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2008;12664;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2009;11774;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2010;12033;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2011;11798;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2012;12735;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2013;12883;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2014;15036;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2015;17384;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2016;16351;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2017;14871.736;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2018;13016.197;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2019;10359.048;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2020;6035.195;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;03;2021;8750.704;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;1995;34;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;1996;-189;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;1997;311;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;1998;195;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;1999;-175;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;2000;-121;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;2001;61;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;2002;60;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;2003;-140;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;2004;97;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;2005;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;2006;-127;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;2007;121;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;2008;-19;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;528;0100;06;2009;-90;3;TN;A
