"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1988","1988","NATUSD","National currency per US dollar","0","Units",,,1.280611,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1989","1989","NATUSD","National currency per US dollar","0","Units",,,1.264842,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1990","1990","NATUSD","National currency per US dollar","0","Units",,,1.281829,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1991","1991","NATUSD","National currency per US dollar","0","Units",,,1.284034,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1992","1992","NATUSD","National currency per US dollar","0","Units",,,1.362287,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1993","1993","NATUSD","National currency per US dollar","0","Units",,,1.473038,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1994","1994","NATUSD","National currency per US dollar","0","Units",,,1.369071,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1995","1995","NATUSD","National currency per US dollar","0","Units",,,1.349551,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1996","1996","NATUSD","National currency per US dollar","0","Units",,,1.276899,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1997","1997","NATUSD","National currency per US dollar","0","Units",,,1.348034,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1998","1998","NATUSD","National currency per US dollar","0","Units",,,1.59229,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","1999","1999","NATUSD","National currency per US dollar","0","Units",,,1.549661,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2000","2000","NATUSD","National currency per US dollar","0","Units",,,1.726517,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2001","2001","NATUSD","National currency per US dollar","0","Units",,,1.935374,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2002","2002","NATUSD","National currency per US dollar","0","Units",,,1.841297,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2003","2003","NATUSD","National currency per US dollar","0","Units",,,1.541535,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2004","2004","NATUSD","National currency per US dollar","0","Units",,,1.359243,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2005","2005","NATUSD","National currency per US dollar","0","Units",,,1.312789,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2006","2006","NATUSD","National currency per US dollar","0","Units",,,1.327909,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2007","2007","NATUSD","National currency per US dollar","0","Units",,,1.195183,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2008","2008","NATUSD","National currency per US dollar","0","Units",,,1.197501,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2009","2009","NATUSD","National currency per US dollar","0","Units",,,1.282159,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2010","2010","NATUSD","National currency per US dollar","0","Units",,,1.090176,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.9691883,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.965965,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2013","2013","NATUSD","National currency per US dollar","0","Units",,,1.036405,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2014","2014","NATUSD","National currency per US dollar","0","Units",,,1.109444,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2015","2015","NATUSD","National currency per US dollar","0","Units",,,1.33088,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2016","2016","NATUSD","National currency per US dollar","0","Units",,,1.345337,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2017","2017","NATUSD","National currency per US dollar","0","Units",,,1.304883,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2018","2018","NATUSD","National currency per US dollar","0","Units",,,1.338655,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2019","2019","NATUSD","National currency per US dollar","0","Units",,,1.438669,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2020","2020","NATUSD","National currency per US dollar","0","Units",,,1.453532,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2021","2021","NATUSD","National currency per US dollar","0","Units",,,1.331484,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","A","Annual","2022","2022","NATUSD","National currency per US dollar","0","Units",,,1.441797,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1968","1968","PC","Percentage","0","Units",,,5.116667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1969","1969","PC","Percentage","0","Units",,,5.566667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1970","1970","PC","Percentage","0","Units",,,7.108333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1971","1971","PC","Percentage","0","Units",,,7.008333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1972","1972","PC","Percentage","0","Units",,,5.083333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1973","1973","PC","Percentage","0","Units",,,6.983333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1974","1974","PC","Percentage","0","Units",,,13.15833,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1975","1975","PC","Percentage","0","Units",,,8.525,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1976","1976","PC","Percentage","0","Units",,,9.24,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1977","1977","PC","Percentage","0","Units",,,10.2125,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1978","1978","PC","Percentage","0","Units",,,9.843333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1979","1979","PC","Percentage","0","Units",,,9.773334,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1980","1980","PC","Percentage","0","Units",,,12.0275,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1981","1981","PC","Percentage","0","Units",,,15.03833,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1982","1982","PC","Percentage","0","Units",,,16.83417,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1983","1983","PC","Percentage","0","Units",,,12.19917,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1984","1984","PC","Percentage","0","Units",,,12.1,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1985","1985","PC","Percentage","0","Units",,,15.9825,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1986","1986","PC","Percentage","0","Units",,,16.45167,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1987","1987","PC","Percentage","0","Units",,,13.75,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1988","1988","PC","Percentage","0","Units",,,12.8,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1989","1989","PC","Percentage","0","Units",,,17.61167,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1990","1990","PC","Percentage","0","Units",,,14.54333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1991","1991","PC","Percentage","0","Units",,,10.22583,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1992","1992","PC","Percentage","0","Units",,,6.465833,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1993","1993","PC","Percentage","0","Units",,,5.151667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1994","1994","PC","Percentage","0","Units",,,5.656667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1995","1995","PC","Percentage","0","Units",,,7.725833,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1996","1996","PC","Percentage","0","Units",,,7.151667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1997","1997","PC","Percentage","0","Units",,,5.395833,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.001667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.011667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.1775,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.899167,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.746666,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.895833,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2004","2004","PC","Percentage","0","Units",,,5.478333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.644166,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.988333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.6675,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.973333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.434167,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.683333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.848333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.728333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.7775,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.6775,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.255833,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.986667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.74,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.948333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.344167,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.2566667,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.02833333,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","A","Annual","2022","2022","PC","Percentage","0","Units",,,1.636667,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1990","1990","PC","Percentage","0","Units",,,12.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1991","1991","PC","Percentage","0","Units",,,8.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1992","1992","PC","Percentage","0","Units",,,5.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1993","1993","PC","Percentage","0","Units",,,4.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1994","1994","PC","Percentage","0","Units",,,7.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1995","1995","PC","Percentage","0","Units",,,7.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1996","1996","PC","Percentage","0","Units",,,6.18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1997","1997","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","1999","1999","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.28,,
